time,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance,direct_normal_irradiance,cloud_cover,temperature_2m,relative_humidity_2m,windspeed_10m
2021-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,97,23.4,93,12.9
2021-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,93,23.1,94,11.4
2021-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,92,22.9,95,11.1
2021-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,97,22.8,95,14.6
2021-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,82,22.6,95,16.0
2021-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,64,22.5,95,11.9
2021-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,93,22.5,95,9.6
2021-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,99,22.6,94,9.7
2021-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0,94,22.8,94,11.1
2021-01-14 06:00:00,0.0,0.0,0.0,0.0,0.0,93,23.0,92,10.6
2021-01-14 07:00:00,17.0,2.0,15.0,17.0,15.2,100,23.4,90,10.2
2021-01-14 08:00:00,61.0,6.0,55.0,61.0,19.9,97,23.9,88,9.7
2021-01-14 09:00:00,126.0,11.0,115.0,126.0,21.7,81,24.3,85,14.5
2021-01-14 10:00:00,261.0,64.0,197.0,261.0,95.2,91,25.3,82,14.7
2021-01-14 11:00:00,409.0,176.0,233.0,409.0,223.1,70,26.3,77,15.7
2021-01-14 12:00:00,498.0,256.0,242.0,498.0,302.1,62,27.0,73,16.1
2021-01-14 13:00:00,557.0,278.0,279.0,557.0,329.5,56,27.5,71,16.3
2021-01-14 14:00:00,489.0,313.0,176.0,489.0,402.1,94,27.5,73,14.0
2021-01-14 15:00:00,320.0,115.0,205.0,320.0,175.3,98,27.2,74,11.5
2021-01-14 16:00:00,202.0,54.0,148.0,202.0,111.5,88,25.9,82,10.4
2021-01-14 17:00:00,95.0,22.0,73.0,95.0,79.8,84,25.0,88,6.1
2021-01-14 18:00:00,12.0,2.0,10.0,12.0,17.0,85,24.5,88,8.4
2021-01-14 19:00:00,0.0,0.0,0.0,0.0,0.0,82,23.9,91,9.1
2021-01-14 20:00:00,0.0,0.0,0.0,0.0,0.0,64,23.5,94,7.5
2021-01-14 21:00:00,0.0,0.0,0.0,0.0,0.0,98,23.3,94,8.4
2021-01-14 22:00:00,0.0,0.0,0.0,0.0,0.0,94,23.2,94,7.9
2021-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,96,23.0,95,8.7
2021-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,99,22.8,95,8.4
2021-01-15 01:00:00,0.0,0.0,0.0,0.0,0.0,97,22.7,95,8.7
2021-01-15 02:00:00,0.0,0.0,0.0,0.0,0.0,95,22.5,96,7.7
2021-01-15 03:00:00,0.0,0.0,0.0,0.0,0.0,98,22.5,96,7.6
2021-01-15 04:00:00,0.0,0.0,0.0,0.0,0.0,99,22.4,96,8.7
2021-01-15 05:00:00,0.0,0.0,0.0,0.0,0.0,97,22.6,95,8.0
2021-01-15 06:00:00,0.0,0.0,0.0,0.0,0.0,100,22.9,94,8.6
2021-01-15 07:00:00,22.0,2.0,20.0,22.0,15.3,99,23.2,94,10.7
2021-01-15 08:00:00,134.0,25.0,109.0,134.0,83.1,99,24.1,89,14.8
2021-01-15 09:00:00,246.0,52.0,194.0,246.0,102.7,98,25.0,84,16.6
2021-01-15 10:00:00,384.0,136.0,248.0,384.0,202.0,98,26.3,77,16.1
2021-01-15 11:00:00,540.0,279.0,261.0,540.0,353.2,91,27.5,72,15.1
2021-01-15 12:00:00,621.0,351.0,270.0,621.0,413.5,65,28.1,69,15.3
2021-01-15 13:00:00,546.0,295.0,251.0,546.0,348.9,99,28.4,68,14.3
2021-01-15 14:00:00,513.0,290.0,223.0,513.0,371.5,99,28.4,70,13.0
2021-01-15 15:00:00,310.0,104.0,206.0,310.0,158.0,100,26.2,81,8.7
2021-01-15 16:00:00,199.0,39.0,160.0,199.0,80.1,99,25.8,84,12.8
2021-01-15 17:00:00,98.0,12.0,86.0,98.0,43.2,100,25.2,86,4.5
2021-01-15 18:00:00,12.0,1.0,11.0,12.0,8.4,100,24.3,91,3.9
2021-01-15 19:00:00,0.0,0.0,0.0,0.0,0.0,99,23.8,92,6.2
2021-01-15 20:00:00,0.0,0.0,0.0,0.0,0.0,98,23.5,93,7.3
2021-01-15 21:00:00,0.0,0.0,0.0,0.0,0.0,99,23.2,94,6.8
2021-01-15 22:00:00,0.0,0.0,0.0,0.0,0.0,61,23.0,94,5.6
2021-01-15 23:00:00,0.0,0.0,0.0,0.0,0.0,94,22.5,95,5.9
2021-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,50,22.6,94,6.8
2021-01-16 01:00:00,0.0,0.0,0.0,0.0,0.0,57,22.4,96,6.2
2021-01-16 02:00:00,0.0,0.0,0.0,0.0,0.0,28,22.2,96,5.4
2021-01-16 03:00:00,0.0,0.0,0.0,0.0,0.0,54,22.3,96,7.0
2021-01-16 04:00:00,0.0,0.0,0.0,0.0,0.0,66,22.5,96,9.4
2021-01-16 05:00:00,0.0,0.0,0.0,0.0,0.0,54,22.1,95,7.2
2021-01-16 06:00:00,0.0,0.0,0.0,0.0,0.0,30,22.2,95,6.6
2021-01-16 07:00:00,33.0,13.0,20.0,33.0,99.5,34,23.1,92,9.4
2021-01-16 08:00:00,180.0,103.0,77.0,180.0,342.7,47,24.4,86,12.6
2021-01-16 09:00:00,348.0,227.0,121.0,348.0,448.2,38,25.8,78,14.3
2021-01-16 10:00:00,502.0,348.0,154.0,502.0,516.5,53,26.8,73,13.5
2021-01-16 11:00:00,582.0,393.0,189.0,582.0,496.8,81,27.2,74,12.6
2021-01-16 12:00:00,565.0,334.0,231.0,565.0,392.8,61,27.9,74,9.2
2021-01-16 13:00:00,612.0,399.0,213.0,612.0,470.8,78,27.7,72,10.9
2021-01-16 14:00:00,445.0,226.0,219.0,445.0,288.7,82,27.4,75,5.4
2021-01-16 15:00:00,349.0,142.0,207.0,349.0,215.0,100,25.5,84,12.0
2021-01-16 16:00:00,192.0,89.0,103.0,192.0,182.0,100,25.0,91,6.9
2021-01-16 17:00:00,46.0,6.0,40.0,46.0,21.4,100,24.5,90,10.2
2021-01-16 18:00:00,9.0,0.0,9.0,9.0,0.0,100,23.9,95,6.7
2021-01-16 19:00:00,0.0,0.0,0.0,0.0,0.0,100,24.0,95,6.6
2021-01-16 20:00:00,0.0,0.0,0.0,0.0,0.0,97,23.8,94,6.8
2021-01-16 21:00:00,0.0,0.0,0.0,0.0,0.0,100,23.5,94,7.0
2021-01-16 22:00:00,0.0,0.0,0.0,0.0,0.0,89,22.9,96,5.1
2021-01-16 23:00:00,0.0,0.0,0.0,0.0,0.0,58,22.8,97,6.0
2021-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,100,22.4,97,4.8
2021-01-17 01:00:00,0.0,0.0,0.0,0.0,0.0,99,22.3,98,4.3
2021-01-17 02:00:00,0.0,0.0,0.0,0.0,0.0,97,22.0,98,4.1
2021-01-17 03:00:00,0.0,0.0,0.0,0.0,0.0,96,22.2,97,5.1
2021-01-17 04:00:00,0.0,0.0,0.0,0.0,0.0,100,22.2,96,6.6
2021-01-17 05:00:00,0.0,0.0,0.0,0.0,0.0,98,22.5,95,7.8
2021-01-17 06:00:00,0.0,0.0,0.0,0.0,0.0,92,22.5,95,8.4
2021-01-17 07:00:00,31.0,9.0,22.0,31.0,69.0,81,22.9,93,10.3
2021-01-17 08:00:00,196.0,103.0,93.0,196.0,343.0,34,24.0,86,13.3
2021-01-17 09:00:00,414.0,294.0,120.0,414.0,580.2,20,25.2,78,12.7
2021-01-17 10:00:00,617.0,480.0,137.0,617.0,711.6,19,26.5,70,10.7
2021-01-17 11:00:00,774.0,630.0,144.0,774.0,795.2,52,27.6,64,10.5
2021-01-17 12:00:00,878.0,747.0,131.0,878.0,876.9,69,28.6,61,11.0
2021-01-17 13:00:00,866.0,719.0,147.0,866.0,846.5,93,29.2,60,11.8
2021-01-17 14:00:00,744.0,535.0,209.0,744.0,681.6,93,29.4,59,13.1
2021-01-17 15:00:00,576.0,371.0,205.0,576.0,559.7,80,29.1,59,14.5
2021-01-17 16:00:00,366.0,220.0,146.0,366.0,447.6,94,28.4,62,14.0
2021-01-17 17:00:00,206.0,120.0,86.0,206.0,424.8,98,27.2,67,11.6
2021-01-17 18:00:00,32.0,15.0,17.0,32.0,124.0,8,25.6,71,11.1
2021-01-17 19:00:00,0.0,0.0,0.0,0.0,0.0,1,24.4,76,9.4
2021-01-17 20:00:00,0.0,0.0,0.0,0.0,0.0,4,23.1,84,10.5
2021-01-17 21:00:00,0.0,0.0,0.0,0.0,0.0,8,22.5,89,9.5
2021-01-17 22:00:00,0.0,0.0,0.0,0.0,0.0,1,22.0,92,9.2
2021-01-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0,21.5,91,10.7
2021-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0,21.0,92,10.4
2021-01-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0,20.6,90,10.7
2021-01-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0,20.1,90,9.7
2021-01-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0,19.8,91,9.9
2021-01-18 04:00:00,0.0,0.0,0.0,0.0,0.0,1,19.3,92,8.9
2021-01-18 05:00:00,0.0,0.0,0.0,0.0,0.0,2,19.0,92,8.4
2021-01-18 06:00:00,0.0,0.0,0.0,0.0,0.0,3,19.4,91,9.8
2021-01-18 07:00:00,44.0,23.0,21.0,44.0,176.6,36,20.5,87,12.0
2021-01-18 08:00:00,218.0,137.0,81.0,218.0,456.4,42,22.5,80,12.7
2021-01-18 09:00:00,387.0,246.0,141.0,387.0,485.2,34,23.9,71,19.2
2021-01-18 10:00:00,605.0,442.0,163.0,605.0,654.5,26,25.1,65,18.7
2021-01-18 11:00:00,754.0,565.0,189.0,754.0,712.0,23,26.1,60,18.4
2021-01-18 12:00:00,836.0,637.0,199.0,836.0,746.3,59,27.0,56,18.0
2021-01-18 13:00:00,863.0,694.0,169.0,863.0,815.1,33,27.6,55,18.9
2021-01-18 14:00:00,758.0,579.0,179.0,758.0,735.6,57,27.7,53,17.3
2021-01-18 15:00:00,642.0,515.0,127.0,642.0,774.2,13,27.9,52,15.6
2021-01-18 16:00:00,456.0,365.0,91.0,456.0,739.1,14,27.5,54,14.0
2021-01-18 17:00:00,227.0,161.0,66.0,227.0,565.4,56,26.0,63,8.9
2021-01-18 18:00:00,35.0,17.0,18.0,35.0,139.3,76,24.0,70,6.8
2021-01-18 19:00:00,0.0,0.0,0.0,0.0,0.0,76,24.0,69,8.9
2021-01-18 20:00:00,0.0,0.0,0.0,0.0,0.0,55,23.5,71,9.4
2021-01-18 21:00:00,0.0,0.0,0.0,0.0,0.0,33,23.3,72,9.3
2021-01-18 22:00:00,0.0,0.0,0.0,0.0,0.0,29,22.9,77,8.8
2021-01-18 23:00:00,0.0,0.0,0.0,0.0,0.0,19,22.1,84,8.8
2021-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,98,21.5,88,8.7
2021-01-19 01:00:00,0.0,0.0,0.0,0.0,0.0,99,21.0,88,8.7
2021-01-19 02:00:00,0.0,0.0,0.0,0.0,0.0,100,20.4,88,7.0
2021-01-19 03:00:00,0.0,0.0,0.0,0.0,0.0,96,19.5,90,5.8
2021-01-19 04:00:00,0.0,0.0,0.0,0.0,0.0,96,18.6,93,6.3
2021-01-19 05:00:00,0.0,0.0,0.0,0.0,0.0,25,18.6,93,5.6
2021-01-19 06:00:00,0.0,0.0,0.0,0.0,0.0,17,19.4,88,6.4
2021-01-19 07:00:00,43.0,23.0,20.0,43.0,176.8,29,20.6,84,7.1
2021-01-19 08:00:00,240.0,169.0,71.0,240.0,563.3,8,23.0,77,5.1
2021-01-19 09:00:00,451.0,345.0,106.0,451.0,680.0,17,24.8,70,9.2
2021-01-19 10:00:00,581.0,412.0,169.0,581.0,609.4,89,26.0,64,14.4
2021-01-19 11:00:00,509.0,187.0,322.0,509.0,235.3,93,26.6,61,13.8
2021-01-19 12:00:00,576.0,212.0,364.0,576.0,247.9,66,27.1,61,14.7
2021-01-19 13:00:00,632.0,267.0,365.0,632.0,312.9,67,27.8,58,13.9
2021-01-19 14:00:00,621.0,313.0,308.0,621.0,396.5,87,28.1,55,15.0
2021-01-19 15:00:00,507.0,275.0,232.0,507.0,411.9,78,27.9,56,15.8
2021-01-19 16:00:00,382.0,239.0,143.0,382.0,481.7,79,27.5,57,13.7
2021-01-19 17:00:00,208.0,126.0,82.0,208.0,439.1,29,26.3,64,11.8
2021-01-19 18:00:00,35.0,17.0,18.0,35.0,138.1,1,25.0,67,11.7
2021-01-19 19:00:00,0.0,0.0,0.0,0.0,0.0,38,24.1,74,9.8
2021-01-19 20:00:00,0.0,0.0,0.0,0.0,0.0,1,23.2,79,9.7
2021-01-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0,22.8,80,9.2
2021-01-19 22:00:00,0.0,0.0,0.0,0.0,0.0,42,22.6,80,9.3
2021-01-19 23:00:00,0.0,0.0,0.0,0.0,0.0,63,22.0,81,7.7
2021-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,66,21.6,82,8.1
2021-01-20 01:00:00,0.0,0.0,0.0,0.0,0.0,97,21.6,81,7.7
2021-01-20 02:00:00,0.0,0.0,0.0,0.0,0.0,30,22.0,81,8.5
2021-01-20 03:00:00,0.0,0.0,0.0,0.0,0.0,14,21.1,86,5.2
2021-01-20 04:00:00,0.0,0.0,0.0,0.0,0.0,100,20.5,90,5.8
2021-01-20 05:00:00,0.0,0.0,0.0,0.0,0.0,100,20.9,88,6.0
2021-01-20 06:00:00,0.0,0.0,0.0,0.0,0.0,41,20.9,91,4.6
2021-01-20 07:00:00,35.0,17.0,18.0,35.0,130.8,66,22.0,84,5.2
2021-01-20 08:00:00,212.0,135.0,77.0,212.0,450.0,98,23.9,78,2.9
2021-01-20 09:00:00,324.0,156.0,168.0,324.0,307.2,82,25.1,74,8.7
2021-01-20 10:00:00,612.0,469.0,143.0,612.0,692.8,56,27.0,66,8.8
2021-01-20 11:00:00,791.0,656.0,135.0,791.0,824.0,89,28.3,58,14.3
2021-01-20 12:00:00,771.0,571.0,200.0,771.0,666.3,100,28.6,55,15.8
2021-01-20 13:00:00,568.0,164.0,404.0,568.0,191.7,100,28.5,57,16.2
2021-01-20 14:00:00,346.0,31.0,315.0,346.0,39.2,100,28.0,60,17.2
2021-01-20 15:00:00,332.0,57.0,275.0,332.0,85.1,100,28.2,61,16.5
2021-01-20 16:00:00,240.0,32.0,208.0,240.0,64.2,100,28.1,65,10.9
2021-01-20 17:00:00,138.0,21.0,117.0,138.0,72.6,100,27.5,70,14.3
2021-01-20 18:00:00,25.0,6.0,19.0,25.0,48.3,66,26.7,73,14.3
2021-01-20 19:00:00,0.0,0.0,0.0,0.0,0.0,46,26.1,74,12.3
2021-01-20 20:00:00,0.0,0.0,0.0,0.0,0.0,100,25.6,78,10.4
2021-01-20 21:00:00,0.0,0.0,0.0,0.0,0.0,70,25.5,79,10.4
2021-01-20 22:00:00,0.0,0.0,0.0,0.0,0.0,10,24.9,82,10.2
2021-01-20 23:00:00,0.0,0.0,0.0,0.0,0.0,11,24.2,86,8.9
2021-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,33,23.8,89,7.7
2021-01-21 01:00:00,0.0,0.0,0.0,0.0,0.0,40,23.5,90,7.4
2021-01-21 02:00:00,0.0,0.0,0.0,0.0,0.0,28,23.5,90,8.3
2021-01-21 03:00:00,0.0,0.0,0.0,0.0,0.0,20,23.1,91,7.1
2021-01-21 04:00:00,0.0,0.0,0.0,0.0,0.0,26,22.7,93,5.4
2021-01-21 05:00:00,0.0,0.0,0.0,0.0,0.0,26,22.7,92,7.3
2021-01-21 06:00:00,0.0,0.0,0.0,0.0,0.0,37,23.0,91,7.4
2021-01-21 07:00:00,34.0,13.0,21.0,34.0,100.1,58,23.7,89,9.7
2021-01-21 08:00:00,188.0,96.0,92.0,188.0,320.0,95,25.0,84,12.5
2021-01-21 09:00:00,357.0,189.0,168.0,357.0,371.8,44,26.4,77,12.5
2021-01-21 10:00:00,534.0,369.0,165.0,534.0,544.3,78,27.6,72,12.5
2021-01-21 11:00:00,570.0,349.0,221.0,570.0,437.6,83,28.1,72,12.1
2021-01-21 12:00:00,565.0,328.0,237.0,565.0,382.0,86,28.5,72,10.6
2021-01-21 13:00:00,674.0,468.0,206.0,674.0,545.7,81,29.0,72,9.3
2021-01-21 14:00:00,560.0,365.0,195.0,560.0,459.7,44,29.1,71,10.0
2021-01-21 15:00:00,428.0,277.0,151.0,428.0,412.0,59,29.0,69,10.9
2021-01-21 16:00:00,328.0,223.0,105.0,328.0,445.2,44,28.8,70,10.5
2021-01-21 17:00:00,167.0,105.0,62.0,167.0,360.3,39,28.1,76,6.9
2021-01-21 18:00:00,32.0,14.0,18.0,32.0,111.8,23,26.8,82,6.5
2021-01-21 19:00:00,0.0,0.0,0.0,0.0,0.0,19,25.9,85,6.5
2021-01-21 20:00:00,0.0,0.0,0.0,0.0,0.0,19,25.4,87,7.6
2021-01-21 21:00:00,0.0,0.0,0.0,0.0,0.0,15,24.8,89,7.6
2021-01-21 22:00:00,0.0,0.0,0.0,0.0,0.0,9,24.1,93,6.5
2021-01-21 23:00:00,0.0,0.0,0.0,0.0,0.0,7,23.5,96,5.5
2021-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,12,23.0,98,4.2
2021-01-22 01:00:00,0.0,0.0,0.0,0.0,0.0,17,22.9,99,4.2
2021-01-22 02:00:00,0.0,0.0,0.0,0.0,0.0,24,22.3,100,4.9
2021-01-22 03:00:00,0.0,0.0,0.0,0.0,0.0,100,22.2,100,4.2
2021-01-22 04:00:00,0.0,0.0,0.0,0.0,0.0,100,22.6,99,4.4
2021-01-22 05:00:00,0.0,0.0,0.0,0.0,0.0,100,22.6,99,6.1
2021-01-22 06:00:00,0.0,0.0,0.0,0.0,0.0,57,23.2,96,7.7
2021-01-22 07:00:00,31.0,11.0,20.0,31.0,84.8,76,23.8,93,8.8
2021-01-22 08:00:00,178.0,85.0,93.0,178.0,283.2,23,24.9,88,7.9
2021-01-22 09:00:00,386.0,259.0,127.0,386.0,509.0,22,26.3,81,6.8
2021-01-22 10:00:00,584.0,428.0,156.0,584.0,630.4,26,27.6,72,7.4
2021-01-22 11:00:00,652.0,501.0,151.0,652.0,627.1,28,28.4,68,8.4
2021-01-22 12:00:00,692.0,517.0,175.0,692.0,600.8,50,28.5,68,9.0
2021-01-22 13:00:00,642.0,431.0,211.0,642.0,501.4,40,28.5,73,9.8
2021-01-22 14:00:00,486.0,272.0,214.0,486.0,341.6,99,28.4,76,10.6
2021-01-22 15:00:00,491.0,304.0,187.0,491.0,450.5,33,28.8,74,9.1
2021-01-22 16:00:00,358.0,239.0,119.0,358.0,474.9,30,28.8,70,8.9
2021-01-22 17:00:00,163.0,98.0,65.0,163.0,333.8,55,28.1,68,8.2
2021-01-22 18:00:00,35.0,17.0,18.0,35.0,134.6,14,26.5,75,7.6
2021-01-22 19:00:00,0.0,0.0,0.0,0.0,0.0,12,25.5,80,6.8
2021-01-22 20:00:00,0.0,0.0,0.0,0.0,0.0,9,24.9,84,6.6
2021-01-22 21:00:00,0.0,0.0,0.0,0.0,0.0,6,24.4,87,7.0
2021-01-22 22:00:00,0.0,0.0,0.0,0.0,0.0,7,23.8,91,5.8
2021-01-22 23:00:00,0.0,0.0,0.0,0.0,0.0,12,23.3,94,6.6
2021-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,19,22.9,97,6.3
2021-01-23 01:00:00,0.0,0.0,0.0,0.0,0.0,26,22.7,98,6.8
2021-01-23 02:00:00,0.0,0.0,0.0,0.0,0.0,55,22.6,99,6.4
2021-01-23 03:00:00,0.0,0.0,0.0,0.0,0.0,100,22.8,98,7.1
2021-01-23 04:00:00,0.0,0.0,0.0,0.0,0.0,100,22.9,97,8.4
2021-01-23 05:00:00,0.0,0.0,0.0,0.0,0.0,94,23.0,95,10.2
2021-01-23 06:00:00,0.0,0.0,0.0,0.0,0.0,39,23.1,93,10.7
2021-01-23 07:00:00,33.0,15.0,18.0,33.0,115.6,50,23.5,90,11.2
2021-01-23 08:00:00,174.0,96.0,78.0,174.0,319.7,41,24.6,83,13.0
2021-01-23 09:00:00,374.0,240.0,134.0,374.0,471.1,19,26.1,74,11.8
2021-01-23 10:00:00,577.0,427.0,150.0,577.0,627.9,17,27.5,65,13.0
2021-01-23 11:00:00,744.0,613.0,131.0,744.0,765.9,13,28.8,58,13.5
2021-01-23 12:00:00,797.0,653.0,144.0,797.0,757.2,14,29.4,55,13.2
2021-01-23 13:00:00,794.0,619.0,175.0,794.0,718.3,18,29.9,52,13.8
2021-01-23 14:00:00,683.0,484.0,199.0,683.0,606.1,24,29.9,52,14.8
2021-01-23 15:00:00,528.0,345.0,183.0,528.0,509.5,29,29.5,52,14.8
2021-01-23 16:00:00,376.0,250.0,126.0,376.0,494.4,43,29.2,54,14.3
2021-01-23 17:00:00,195.0,111.0,84.0,195.0,375.3,29,28.0,61,11.0
2021-01-23 18:00:00,35.0,16.0,19.0,35.0,125.6,13,26.0,71,10.8
2021-01-23 19:00:00,0.0,0.0,0.0,0.0,0.0,5,24.9,78,11.2
2021-01-23 20:00:00,0.0,0.0,0.0,0.0,0.0,3,24.0,83,8.7
2021-01-23 21:00:00,0.0,0.0,0.0,0.0,0.0,35,23.2,86,8.2
2021-01-23 22:00:00,0.0,0.0,0.0,0.0,0.0,49,22.6,90,7.7
2021-01-23 23:00:00,0.0,0.0,0.0,0.0,0.0,44,22.1,94,6.6
2021-01-24 00:00:00,0.0,0.0,0.0,0.0,0.0,78,21.6,96,5.7
2021-01-24 01:00:00,0.0,0.0,0.0,0.0,0.0,84,21.3,96,5.0
2021-01-24 02:00:00,0.0,0.0,0.0,0.0,0.0,89,20.9,97,4.3
2021-01-24 03:00:00,0.0,0.0,0.0,0.0,0.0,90,20.7,97,4.4
2021-01-24 04:00:00,0.0,0.0,0.0,0.0,0.0,91,20.5,97,4.7
2021-01-24 05:00:00,0.0,0.0,0.0,0.0,0.0,88,21.5,94,7.3
2021-01-24 06:00:00,0.0,0.0,0.0,0.0,0.0,74,21.9,91,7.6
2021-01-24 07:00:00,35.0,14.0,21.0,35.0,107.9,55,22.5,88,7.7
2021-01-24 08:00:00,215.0,129.0,86.0,215.0,429.3,93,23.8,82,10.6
2021-01-24 09:00:00,393.0,249.0,144.0,393.0,488.1,88,25.1,73,10.7
2021-01-24 10:00:00,647.0,499.0,148.0,647.0,732.6,95,26.5,66,10.5
2021-01-24 11:00:00,785.0,609.0,176.0,785.0,759.4,92,27.8,59,11.5
2021-01-24 12:00:00,851.0,697.0,154.0,851.0,806.4,91,28.6,52,13.0
2021-01-24 13:00:00,865.0,696.0,169.0,865.0,805.6,94,29.2,49,13.3
2021-01-24 14:00:00,718.0,511.0,207.0,718.0,638.0,79,29.0,48,14.3
2021-01-24 15:00:00,644.0,506.0,138.0,644.0,744.7,86,29.0,46,14.3
2021-01-24 16:00:00,451.0,336.0,115.0,451.0,661.5,76,28.5,47,13.6
2021-01-24 17:00:00,251.0,185.0,66.0,251.0,621.0,73,27.1,55,8.8
2021-01-24 18:00:00,43.0,24.0,19.0,43.0,187.0,77,25.0,61,7.5
2021-01-24 19:00:00,0.0,0.0,0.0,0.0,0.0,86,24.0,70,9.8
2021-01-24 20:00:00,0.0,0.0,0.0,0.0,0.0,98,23.4,81,9.9
2021-01-24 21:00:00,0.0,0.0,0.0,0.0,0.0,96,22.8,83,8.6
2021-01-24 22:00:00,0.0,0.0,0.0,0.0,0.0,91,22.2,85,8.7
2021-01-24 23:00:00,0.0,0.0,0.0,0.0,0.0,90,21.7,89,8.2
2021-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,90,21.1,92,7.6
2021-01-25 01:00:00,0.0,0.0,0.0,0.0,0.0,71,20.6,95,8.0
2021-01-25 02:00:00,0.0,0.0,0.0,0.0,0.0,82,20.3,96,7.2
2021-01-25 03:00:00,0.0,0.0,0.0,0.0,0.0,80,19.8,97,4.7
2021-01-25 04:00:00,0.0,0.0,0.0,0.0,0.0,55,19.5,98,4.4
2021-01-25 05:00:00,0.0,0.0,0.0,0.0,0.0,2,19.7,98,4.9
2021-01-25 06:00:00,0.0,0.0,0.0,0.0,0.0,20,20.0,97,4.9
2021-01-25 07:00:00,43.0,22.0,21.0,43.0,169.5,7,21.5,92,7.5
2021-01-25 08:00:00,243.0,171.0,72.0,243.0,568.4,9,23.8,81,7.8
2021-01-25 09:00:00,461.0,358.0,103.0,461.0,700.8,40,25.4,68,7.9
2021-01-25 10:00:00,618.0,474.0,144.0,618.0,694.7,76,26.6,58,10.1
2021-01-25 11:00:00,703.0,513.0,190.0,703.0,638.5,73,27.8,51,12.1
2021-01-25 12:00:00,772.0,510.0,262.0,772.0,588.8,39,28.5,50,12.3
2021-01-25 13:00:00,782.0,555.0,227.0,782.0,640.8,78,29.0,47,11.4
2021-01-25 14:00:00,736.0,525.0,211.0,736.0,653.6,87,29.5,46,10.9
2021-01-25 15:00:00,634.0,470.0,164.0,634.0,689.3,83,29.6,46,11.9
2021-01-25 16:00:00,456.0,322.0,134.0,456.0,631.1,75,29.1,47,11.9
2021-01-25 17:00:00,219.0,136.0,83.0,219.0,453.3,17,27.5,59,5.5
2021-01-25 18:00:00,43.0,24.0,19.0,43.0,185.5,6,24.0,73,7.9
2021-01-25 19:00:00,0.0,0.0,0.0,0.0,0.0,6,23.0,77,6.3
2021-01-25 20:00:00,0.0,0.0,0.0,0.0,0.0,35,22.7,79,6.1
2021-01-25 21:00:00,0.0,0.0,0.0,0.0,0.0,31,22.4,82,7.8
2021-01-25 22:00:00,0.0,0.0,0.0,0.0,0.0,38,21.9,88,8.9
2021-01-25 23:00:00,0.0,0.0,0.0,0.0,0.0,1,21.5,92,8.6
2021-01-26 00:00:00,0.0,0.0,0.0,0.0,0.0,4,21.1,94,7.9
2021-01-26 01:00:00,0.0,0.0,0.0,0.0,0.0,49,20.8,95,7.7
2021-01-26 02:00:00,0.0,0.0,0.0,0.0,0.0,89,20.4,94,7.7
2021-01-26 03:00:00,0.0,0.0,0.0,0.0,0.0,88,20.1,93,9.0
2021-01-26 04:00:00,0.0,0.0,0.0,0.0,0.0,88,19.9,92,9.2
2021-01-26 05:00:00,0.0,0.0,0.0,0.0,0.0,89,19.8,93,9.7
2021-01-26 06:00:00,0.0,0.0,0.0,0.0,0.0,79,20.1,93,10.5
2021-01-26 07:00:00,42.0,20.0,22.0,42.0,154.0,91,21.1,91,11.2
2021-01-26 08:00:00,211.0,129.0,82.0,211.0,428.3,93,23.0,81,15.4
2021-01-26 09:00:00,399.0,245.0,154.0,399.0,478.8,88,24.7,72,13.8
2021-01-26 10:00:00,570.0,403.0,167.0,570.0,589.6,90,26.0,63,14.1
2021-01-26 11:00:00,791.0,643.0,148.0,791.0,798.6,90,27.1,56,14.1
2021-01-26 12:00:00,869.0,709.0,160.0,869.0,816.7,85,28.0,51,12.8
2021-01-26 13:00:00,900.0,748.0,152.0,900.0,861.5,90,28.9,48,13.0
2021-01-26 14:00:00,763.0,604.0,159.0,763.0,749.8,84,29.1,47,12.0
2021-01-26 15:00:00,642.0,487.0,155.0,642.0,711.8,77,29.2,47,10.2
2021-01-26 16:00:00,458.0,341.0,117.0,458.0,665.4,87,29.0,48,10.0
2021-01-26 17:00:00,246.0,176.0,70.0,246.0,582.6,77,27.2,56,11.9
